	temp	m2	m4	g2	g4	e1	cv	corr
17	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
18	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
19	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
20	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
21	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
23	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
24	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
25	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
26	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
27	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
28	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
29	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
30	0.000000e+00	1.360760e-06	2.747524e-06	1.360760e-06	1.360760e-06	2.616189e-06	1.623175e-04	1.268643e+16
31	0.000000e+00	6.081849e-07	1.265965e-06	6.081849e-07	6.081849e-07	1.286684e-06	6.937572e-05	1.268643e+16
32	0.000000e+00	2.915476e-07	5.731007e-07	2.915476e-07	2.915476e-07	6.992059e-07	3.028490e-05	1.186707e+16
33	0.000000e+00	2.297341e-06	4.595034e-06	2.297341e-06	2.297341e-06	4.661902e-06	2.250627e-04	1.294804e+16
34	0.000000e+00	5.440588e-07	1.031935e-06	5.440588e-07	5.440588e-07	9.944289e-07	4.836421e-05	1.035843e+16
35	0.000000e+00	1.973181e-06	3.997555e-06	1.973181e-06	1.973181e-06	3.860052e-06	1.732723e-04	1.035843e+16
36	0.000000e+00	1.920330e-06	3.873858e-06	1.942393e-06	1.942393e-06	3.807887e-06	1.587567e-04	3.376599e+04
37	0.000000e+00	3.356519e-06	6.711218e-06	3.356519e-06	3.356519e-06	6.696599e-06	2.611799e-04	4.745398e+04
38	0.000000e+00	3.627426e-06	7.271741e-06	3.627426e-06	3.627426e-06	7.078135e-06	3.068674e-04	2.703975e+04
39	0.000000e+00	4.128505e-06	8.223550e-06	4.124668e-06	4.124668e-06	8.211780e-06	2.865157e-04	1.215889e+04
40	0.000000e+00	4.622902e-06	9.225936e-06	4.595904e-06	4.595904e-06	9.119576e-06	3.048373e-04	1.010903e+04
41	0.000000e+00	6.955805e-06	1.392314e-05	6.979812e-06	6.979812e-06	1.393198e-05	4.375908e-04	1.315452e+04
42	0.000000e+00	8.069180e-06	1.612288e-05	8.056495e-06	8.056495e-06	1.609037e-05	4.752005e-04	7.663436e+03
43	0.000000e+00	6.180579e-06	1.235017e-05	6.183275e-06	6.183275e-06	1.246506e-05	3.550324e-04	4.042029e+03
44	0.000000e+00	8.129022e-06	1.625192e-05	8.135580e-06	8.135580e-06	1.631938e-05	4.311276e-04	2.917466e+03
45	0.000000e+00	1.033714e-05	2.064891e-05	1.034653e-05	1.034653e-05	2.069997e-05	5.330653e-04	2.383065e+03
46	0.000000e+00	1.505954e-05	3.002427e-05	1.504862e-05	1.504862e-05	2.935529e-05	7.400128e-04	3.095005e+03
47	0.000000e+00	1.760177e-05	3.510082e-05	1.761284e-05	1.761284e-05	3.524139e-05	8.989774e-04	2.132034e+03
48	0.000000e+00	1.585463e-05	3.167147e-05	1.588902e-05	1.588902e-05	3.157284e-05	8.266748e-04	1.225576e+03
49	0.000000e+00	1.104094e-05	2.205138e-05	1.106207e-05	1.105871e-05	2.085639e-05	5.158556e-04	7.763779e+02
50	0.000000e+00	1.362349e-05	2.720331e-05	1.361531e-05	1.363064e-05	2.756830e-05	6.825980e-04	5.267133e+02
51	0.000000e+00	1.982630e-05	3.957643e-05	1.984553e-05	1.969601e-05	4.021056e-05	6.810460e-04	6.309208e+02
52	0.000000e+00	2.002802e-05	3.995122e-05	2.005331e-05	2.004034e-05	3.927694e-05	1.005500e-03	5.234397e+02
53	0.000000e+00	2.095044e-05	4.185707e-05	2.098017e-05	2.098017e-05	4.170865e-05	8.304445e-04	3.724058e+02
54	0.000000e+00	3.842655e-05	7.673122e-05	3.845870e-05	3.854141e-05	7.570418e-05	1.413875e-03	5.346187e+02
55	0.000000e+00	4.137844e-05	8.265172e-05	4.139859e-05	4.145378e-05	8.412167e-05	1.128399e-03	3.985909e+02
56	0.000000e+00	2.306994e-05	4.601969e-05	2.313579e-05	2.314494e-05	4.603006e-05	1.421848e-03	1.887392e+02
57	0.000000e+00	3.688490e-05	7.355818e-05	3.665664e-05	3.688228e-05	7.437361e-05	1.657296e-03	2.170825e+02
58	0.000000e+00	2.598708e-05	5.180781e-05	2.649070e-05	2.608075e-05	4.937847e-05	1.664256e-03	1.719158e+02
59	0.000000e+00	2.684404e-05	5.352779e-05	2.703184e-05	2.689857e-05	5.327330e-05	1.256944e-03	1.250603e+02
60	0.000000e+00	4.541919e-05	9.059462e-05	4.512500e-05	4.562921e-05	8.500562e-05	1.494258e-03	1.501196e+02
61	0.000000e+00	6.882896e-05	1.372354e-04	6.863528e-05	6.892394e-05	1.287366e-04	2.256992e-03	1.826220e+02
62	0.000000e+00	4.726880e-05	9.416706e-05	4.732838e-05	4.743784e-05	8.910817e-05	1.929430e-03	1.198740e+02
63	0.000000e+00	8.572920e-05	1.708562e-04	8.577595e-05	8.590157e-05	1.630304e-04	2.988775e-03	1.481890e+02
64	0.000000e+00	4.809468e-05	9.584362e-05	4.821491e-05	4.816016e-05	9.093490e-05	1.854958e-03	8.112273e+01
65	0.000000e+00	5.231391e-05	1.042072e-04	5.282843e-05	5.242596e-05	9.513125e-05	2.370976e-03	7.033374e+01
66	0.000000e+00	5.513335e-05	1.098351e-04	5.533977e-05	5.574159e-05	1.084136e-04	2.683438e-03	4.921923e+01
67	0.000000e+00	7.109149e-05	1.415497e-04	7.127443e-05	7.142848e-05	1.413117e-04	2.009673e-03	5.015877e+01
68	0.000000e+00	1.059766e-04	2.105976e-04	1.057050e-04	1.054601e-04	1.923117e-04	4.775113e-03	7.478626e+01
69	0.000000e+00	1.182417e-04	2.352649e-04	1.179620e-04	1.191804e-04	2.240972e-04	4.158102e-03	7.013580e+01
70	0.000000e+00	6.063267e-05	1.204694e-04	6.007927e-05	6.061731e-05	1.215509e-04	3.851397e-03	3.818428e+01
71	0.000000e+00	8.214848e-05	1.634684e-04	8.138018e-05	8.235978e-05	1.488646e-04	2.559108e-03	4.309492e+01
72	0.000000e+00	1.275731e-04	2.530339e-04	1.254446e-04	1.270435e-04	2.406228e-04	5.370228e-03	3.932375e+01
73	0.000000e+00	8.419742e-05	1.668664e-04	8.464276e-05	8.452092e-05	1.597202e-04	3.462651e-03	2.838941e+01
74	0.000000e+00	1.271325e-04	2.520078e-04	1.264923e-04	1.269594e-04	2.397178e-04	4.878815e-03	2.900233e+01
75	0.000000e+00	7.894662e-05	1.564717e-04	7.838214e-05	7.955103e-05	1.350029e-04	5.546129e-03	3.042245e+01
76	0.000000e+00	1.544069e-04	3.061040e-04	1.524543e-04	1.539844e-04	2.814593e-04	4.932376e-03	2.377915e+01
77	0.000000e+00	1.096283e-04	2.161075e-04	1.117531e-04	1.120084e-04	1.968501e-04	7.389074e-03	1.545743e+01
78	0.000000e+00	1.612871e-04	3.185955e-04	1.644049e-04	1.610677e-04	2.993456e-04	8.504448e-03	2.992057e+01
79	0.000000e+00	2.278030e-04	4.494985e-04	2.278263e-04	2.293337e-04	4.278006e-04	7.330042e-03	2.484928e+01
80	0.000000e+00	1.385661e-04	2.732897e-04	1.357980e-04	1.410445e-04	2.711043e-04	4.949841e-03	1.878912e+01
81	0.000000e+00	1.269847e-04	2.502608e-04	1.259143e-04	1.275645e-04	2.287394e-04	6.117830e-03	2.147743e+01
82	0.000000e+00	2.319131e-04	4.558403e-04	2.331135e-04	2.328043e-04	4.274339e-04	9.813673e-03	1.794818e+01
83	0.000000e+00	2.344193e-04	4.599918e-04	2.337345e-04	2.340716e-04	4.197493e-04	9.154639e-03	2.087249e+01
84	0.000000e+00	2.334899e-04	4.567598e-04	2.367180e-04	2.358157e-04	3.958894e-04	1.401879e-02	1.926984e+01
85	0.000000e+00	2.372695e-04	4.637773e-04	2.369108e-04	2.385256e-04	4.545690e-04	1.361198e-02	5.914386e+00
86	0.000000e+00	2.381017e-04	4.651837e-04	2.427807e-04	2.370236e-04	4.400336e-04	1.042260e-02	1.525875e+01
87	0.000000e+00	1.782415e-04	3.465809e-04	1.814243e-04	1.811089e-04	3.036720e-04	1.497378e-02	1.513005e+01
88	0.000000e+00	2.279885e-04	4.437366e-04	2.309740e-04	2.318128e-04	3.537636e-04	1.116038e-02	2.007069e+01
89	0.000000e+00	2.158920e-04	4.197373e-04	2.110476e-04	2.168050e-04	3.465978e-04	5.659412e-03	1.421706e+01
90	0.000000e+00	2.569979e-04	4.974506e-04	2.581462e-04	2.555825e-04	4.269895e-04	1.378304e-02	1.497601e+01
91	0.000000e+00	3.888918e-04	7.505289e-04	3.937325e-04	3.905721e-04	6.718914e-04	1.454452e-02	1.492844e+01
92	0.000000e+00	4.491437e-04	8.643501e-04	4.499813e-04	4.440111e-04	7.286901e-04	1.923255e-02	1.251506e+01
93	0.000000e+00	2.027230e-04	3.918006e-04	1.973422e-04	2.013911e-04	3.417602e-04	1.822113e-02	5.325344e+00
94	0.000000e+00	4.019511e-04	7.693086e-04	4.119017e-04	4.065875e-04	6.172018e-04	1.430058e-02	7.744562e+00
95	0.000000e+00	3.480057e-04	6.644544e-04	3.377502e-04	3.500046e-04	5.808745e-04	1.375331e-02	8.019438e+00
96	0.000000e+00	5.156078e-04	9.774053e-04	5.232719e-04	5.244053e-04	8.407052e-04	1.540536e-02	8.080747e+00
97	0.000000e+00	4.806019e-04	9.106567e-04	4.639267e-04	4.832967e-04	7.954243e-04	2.299308e-02	9.321120e+00
98	0.000000e+00	5.276710e-04	9.972270e-04	5.307191e-04	5.257170e-04	8.506576e-04	2.401166e-02	8.063769e+00
99	0.000000e+00	6.305323e-04	1.179078e-03	6.455718e-04	6.185035e-04	9.554345e-04	2.146666e-02	9.541718e+00
100	0.000000e+00	3.864964e-04	7.228965e-04	3.782772e-04	3.779956e-04	5.813331e-04	2.368614e-02	9.836476e+00
101	0.000000e+00	8.042683e-04	1.487800e-03	8.089634e-04	8.169881e-04	1.187466e-03	3.494154e-02	1.011461e+01
102	0.000000e+00	5.394061e-04	9.967612e-04	5.523911e-04	5.333350e-04	9.322884e-04	3.300605e-02	6.658229e+00
103	0.000000e+00	4.848775e-04	8.831269e-04	4.817258e-04	4.900156e-04	8.856836e-04	3.619268e-02	5.940071e+00
104	0.000000e+00	8.705439e-04	1.583403e-03	8.895435e-04	8.992855e-04	1.284866e-03	3.631869e-02	6.239905e+00
105	0.000000e+00	5.749510e-04	1.036815e-03	5.744763e-04	5.740427e-04	8.418121e-04	3.353684e-02	7.098040e+00
106	0.000000e+00	7.975649e-04	1.428665e-03	8.081207e-04	8.037364e-04	1.168764e-03	4.400804e-02	5.492972e+00
107	0.000000e+00	5.383815e-04	9.378737e-04	5.490169e-04	5.455021e-04	7.106900e-04	3.435521e-02	6.177183e+00
108	0.000000e+00	9.066409e-04	1.605039e-03	8.699318e-04	9.093889e-04	1.386383e-03	3.424566e-02	4.818733e+00
109	0.000000e+00	1.321479e-03	2.271963e-03	1.327359e-03	1.351875e-03	1.633178e-03	6.173783e-02	8.106210e+00
110	0.000000e+00	9.231409e-04	1.590407e-03	8.536789e-04	9.267701e-04	1.197445e-03	4.235988e-02	4.382624e+00
111	0.000000e+00	1.333384e-03	2.261093e-03	1.366574e-03	1.336161e-03	1.603358e-03	6.101906e-02	4.464072e+00
112	0.000000e+00	1.686943e-03	2.794043e-03	1.713014e-03	1.715921e-03	2.162560e-03	6.858492e-02	5.165004e+00
113	0.000000e+00	1.799113e-03	2.911292e-03	1.817338e-03	1.837155e-03	2.060840e-03	7.462702e-02	6.056177e+00
114	0.000000e+00	2.266985e-03	3.581798e-03	2.284339e-03	2.287067e-03	2.525354e-03	1.097080e-01	4.873729e+00
115	0.000000e+00	3.115759e-03	4.762983e-03	3.175285e-03	3.106768e-03	3.522063e-03	1.329558e-01	6.809891e+00
116	0.000000e+00	1.935280e-03	2.880051e-03	2.088030e-03	1.903189e-03	2.390855e-03	1.386942e-01	3.699862e+00
117	0.000000e+00	3.163251e-03	4.657569e-03	3.193659e-03	3.230401e-03	3.314535e-03	1.652373e-01	2.932821e+00
118	0.000000e+00	2.793213e-03	3.740636e-03	2.903594e-03	2.688106e-03	2.124504e-03	2.265960e-01	3.333125e+00
119	0.000000e+00	5.518586e-03	7.097306e-03	5.941544e-03	5.378018e-03	4.426937e-03	2.518895e-01	4.666002e+00
120	0.000000e+00	7.367893e-03	7.497357e-03	7.922691e-03	6.979321e-03	5.338807e-03	4.264340e-01	3.436083e+00
121	0.000000e+00	1.934281e-02	1.504506e-02	2.043382e-02	1.852477e-02	1.468775e-02	2.166566e+00	3.577092e+00
122	0.000000e+00	2.921162e-02	1.864576e-02	3.086749e-02	2.825854e-02	1.913048e-02	1.517294e+00	2.621130e+00
123	0.000000e+00	1.254997e-02	6.160270e-03	1.304502e-02	1.250560e-02	1.212264e-02	7.888847e-01	9.256624e-01
124	0.000000e+00	1.218993e-02	5.211937e-03	1.334864e-02	1.249085e-02	1.157841e-02	1.011385e+00	1.019861e+00
125	0.000000e+00	5.657356e-03	1.599979e-03	5.858059e-03	6.232779e-03	1.148377e-02	5.044234e-01	5.013511e-01
126	0.000000e+00	5.157791e-03	1.330431e-03	4.342842e-03	6.099105e-03	1.216501e-02	7.223159e-01	5.197657e-01
127	0.000000e+00	2.099732e-03	3.668071e-04	2.559241e-03	2.486249e-03	7.771464e-03	4.792032e-01	2.935042e-01
128	0.000000e+00	2.845714e-03	3.737525e-04	3.096707e-03	4.597404e-03	1.172732e-02	4.668972e-01	3.337887e-01
129	0.000000e+00	1.965018e-03	1.812519e-04	2.472848e-03	3.118722e-03	1.211790e-02	3.118128e-01	2.635319e-01
130	0.000000e+00	1.536390e-03	1.305499e-04	1.963151e-03	2.472201e-03	1.030008e-02	4.685291e-01	2.321566e-01
131	0.000000e+00	1.377020e-03	9.149873e-05	1.918171e-03	2.442022e-03	1.354800e-02	3.013085e-01	2.714875e-01
132	0.000000e+00	1.534145e-03	9.516077e-05	1.878644e-03	2.105995e-03	1.874847e-02	3.074175e-01	2.397682e-01
133	0.000000e+00	8.855421e-04	4.503053e-05	1.308898e-03	1.487655e-03	1.133001e-02	2.992414e-01	2.082757e-01
134	0.000000e+00	5.650994e-04	3.954276e-05	2.279931e-03	1.731553e-03	1.272750e-02	2.444279e-01	2.950650e-01
135	0.000000e+00	6.908131e-04	3.000061e-05	2.201612e-03	2.088630e-03	9.485278e-03	2.178038e-01	2.628510e-01
136	0.000000e+00	4.386403e-04	1.450696e-05	2.147119e-03	1.458613e-03	5.258708e-03	2.532716e-01	2.352183e-01
137	0.000000e+00	7.027780e-04	3.547847e-05	2.410672e-03	2.311852e-03	1.503331e-02	2.324978e-01	2.425665e-01
138	0.000000e+00	5.678607e-04	2.069653e-05	2.014898e-03	2.006370e-03	1.060586e-02	1.749239e-01	2.869557e-01
139	0.000000e+00	6.888441e-04	2.512626e-05	1.644732e-03	1.920960e-03	1.080417e-02	2.928910e-01	2.679506e-01
140	0.000000e+00	5.180042e-04	1.696236e-05	2.241369e-03	2.694251e-03	7.807063e-03	1.573780e-01	2.604116e-01
141	0.000000e+00	8.719895e-04	3.018783e-05	2.583109e-03	2.308814e-03	1.293632e-02	1.473510e-01	5.539133e-01
142	0.000000e+00	8.352253e-04	2.464791e-05	3.853639e-03	1.965306e-03	1.150371e-02	1.878689e-01	4.578647e-01
143	0.000000e+00	6.209231e-04	1.902325e-05	3.224833e-03	1.764961e-03	1.149480e-02	1.515941e-01	2.755030e-01
144	0.000000e+00	4.285480e-04	1.184244e-05	2.554852e-03	2.201826e-03	6.966192e-03	2.383013e-01	1.774623e-01
145	0.000000e+00	4.190070e-04	8.967891e-06	1.691745e-03	1.640414e-03	4.935720e-03	2.209634e-01	3.872916e-01
146	0.000000e+00	3.397612e-04	8.376578e-06	2.922779e-03	1.557422e-03	8.567418e-03	1.309402e-01	3.351797e-01
147	0.000000e+00	5.194282e-04	1.224412e-05	2.474434e-03	1.720534e-03	1.169776e-02	1.737414e-01	2.780557e-01
148	0.000000e+00	7.627434e-04	1.937140e-05	3.225268e-03	2.824477e-03	5.373781e-03	1.424958e-01	4.923332e-01
149	0.000000e+00	4.252862e-04	9.229879e-06	3.681879e-03	1.615534e-03	1.063839e-02	1.635780e-01	4.885112e-01
150	0.000000e+00	4.129217e-04	9.357542e-06	2.208515e-03	2.016879e-03	1.143840e-02	1.464894e-01	3.662574e-01
151	0.000000e+00	5.234139e-04	1.227681e-05	2.268209e-03	6.360353e-04	8.682832e-03	1.504666e-01	4.778121e-01
152	0.000000e+00	4.433872e-04	7.678373e-06	2.122916e-03	1.929706e-03	8.339906e-03	1.866851e-01	3.943482e-01
153	0.000000e+00	3.742121e-04	7.145433e-06	4.964800e-03	3.039673e-03	9.454179e-03	1.565655e-01	3.245276e-01
154	0.000000e+00	5.784018e-04	1.170464e-05	2.913986e-03	2.472550e-03	1.177142e-02	1.166588e-01	4.300707e-01
155	0.000000e+00	3.384634e-04	7.545654e-06	3.406072e-03	2.010287e-03	6.129333e-03	1.843569e-01	3.467980e-01
156	0.000000e+00	4.293344e-04	7.425627e-06	2.762574e-03	2.435815e-03	1.126142e-02	1.490844e-01	2.485114e-01
157	0.000000e+00	4.133036e-04	7.118171e-06	3.183693e-03	1.790004e-03	1.059777e-02	1.368351e-01	5.890010e-01
158	0.000000e+00	4.754052e-04	7.750624e-06	2.871866e-03	2.295721e-03	9.794521e-03	6.602369e-02	4.198460e-01
159	0.000000e+00	3.684690e-04	6.933093e-06	3.769321e-03	2.283598e-03	9.095830e-03	1.519229e-01	3.221441e-01
160	0.000000e+00	4.262210e-04	7.053658e-06	3.125958e-03	1.311471e-03	1.300930e-02	1.118647e-01	3.877875e-01
161	0.000000e+00	3.424915e-04	5.860669e-06	2.753380e-03	1.757395e-03	7.979195e-03	1.222170e-01	3.399584e-01
162	0.000000e+00	5.118522e-04	8.233120e-06	2.849924e-03	1.950332e-03	1.466234e-02	1.773148e-01	5.111077e-01
163	0.000000e+00	3.936896e-04	6.437194e-06	5.356266e-03	1.539534e-03	1.045955e-02	1.112014e-01	3.309658e-01
164	0.000000e+00	3.043031e-04	4.200789e-06	2.041512e-03	2.529179e-03	1.105495e-02	2.429377e-01	4.315047e-01
165	0.000000e+00	3.915942e-04	6.722129e-06	2.964178e-03	2.080827e-03	1.728574e-02	1.487833e-01	4.349825e-01
166	0.000000e+00	4.661586e-04	6.242710e-06	3.932877e-03	1.797402e-03	4.794260e-03	1.399409e-01	5.280041e-01
167	0.000000e+00	3.645433e-04	5.248083e-06	4.648376e-03	1.889019e-03	6.739204e-03	8.482593e-02	4.773796e-01
168	0.000000e+00	3.146785e-04	4.380020e-06	3.391784e-03	2.490394e-03	7.868586e-03	9.087530e-02	5.621361e-01
169	0.000000e+00	4.461883e-04	6.820440e-06	1.917478e-03	2.663877e-03	9.558190e-03	1.404156e-01	6.357648e-01
170	0.000000e+00	5.002853e-04	7.195469e-06	3.307295e-03	2.552403e-03	1.080786e-02	8.125215e-02	7.316051e-01
171	0.000000e+00	4.376820e-04	6.468133e-06	3.539457e-03	3.026146e-03	1.260394e-02	1.353863e-01	5.758447e-01
172	0.000000e+00	3.428409e-04	4.230807e-06	2.939637e-03	2.367037e-03	9.439652e-03	8.351098e-02	5.472573e-01
173	0.000000e+00	4.356308e-04	5.250359e-06	2.622638e-03	1.925123e-03	1.146694e-02	8.993613e-02	5.723374e-01
174	0.000000e+00	3.495445e-04	6.076333e-06	3.093836e-03	3.034201e-03	8.352019e-03	1.141613e-01	6.567376e-01
175	0.000000e+00	2.767628e-04	3.852900e-06	4.676437e-03	2.345566e-03	8.613461e-03	1.243473e-01	4.946838e-01
176	0.000000e+00	4.063080e-04	4.401445e-06	2.542036e-03	1.950316e-03	1.107262e-02	9.496143e-02	4.551877e-01
177	0.000000e+00	3.038351e-04	3.612589e-06	2.340084e-03	1.975993e-03	7.201154e-03	8.591857e-02	3.627540e-01
178	0.000000e+00	3.493520e-04	4.096795e-06	3.713162e-03	1.538805e-03	6.934091e-03	8.864925e-02	4.785718e-01
179	0.000000e+00	2.535849e-04	3.643649e-06	2.656510e-03	2.335875e-03	7.875682e-03	7.048743e-02	4.188440e-01
180	0.000000e+00	2.787018e-04	2.567815e-06	2.595941e-03	1.911013e-03	1.066973e-02	9.643160e-02	3.362351e-01
181	0.000000e+00	2.186345e-04	3.219755e-06	3.998255e-03	2.674098e-03	1.229551e-02	6.593540e-02	4.796610e-01
182	0.000000e+00	3.827867e-04	4.380827e-06	3.582602e-03	1.883840e-03	9.517486e-03	2.986154e-02	4.720608e-01
183	0.000000e+00	3.729021e-04	4.466729e-06	4.061727e-03	3.477808e-03	1.333767e-02	9.962891e-02	6.665611e-01
184	0.000000e+00	2.598309e-04	2.916522e-06	4.041700e-03	1.637599e-03	6.496901e-03	9.605878e-02	3.691372e-01
185	0.000000e+00	4.360073e-04	4.890332e-06	2.900843e-03	2.118138e-03	7.827618e-03	1.028740e-01	8.255324e-01
186	0.000000e+00	2.624275e-04	3.697069e-06	4.597435e-03	2.074815e-03	1.072734e-02	6.377203e-02	4.692807e-01
187	0.000000e+00	3.955481e-04	3.938365e-06	2.335797e-03	2.275721e-03	1.039692e-02	9.577288e-02	6.066762e-01
188	0.000000e+00	4.433787e-04	5.098945e-06	2.942569e-03	2.445657e-03	1.263133e-02	1.383943e-01	6.745041e-01
189	0.000000e+00	3.319590e-04	3.442051e-06	3.997912e-03	2.318902e-03	9.919144e-03	8.463708e-02	5.932405e-01
190	0.000000e+00	1.156974e-04	1.500350e-06	5.124993e-03	3.066273e-03	9.177857e-03	6.182663e-02	3.652292e-01
191	0.000000e+00	2.476025e-04	2.858873e-06	2.447186e-03	2.172132e-03	9.300258e-03	1.113825e-01	5.463275e-01
192	0.000000e+00	3.604700e-04	3.237807e-06	3.514355e-03	2.444942e-03	8.696204e-03	7.139850e-02	6.411234e-01
193	0.000000e+00	2.745896e-04	3.382083e-06	2.862944e-03	3.356148e-03	1.238033e-02	8.411827e-02	5.623280e-01
194	0.000000e+00	4.006185e-04	4.158941e-06	4.423484e-03	2.045398e-03	8.224387e-03	8.564639e-02	7.547273e-01
195	0.000000e+00	3.665205e-04	3.435584e-06	3.890356e-03	2.647963e-03	8.610811e-03	9.997068e-02	7.034000e-01
196	0.000000e+00	2.913860e-04	3.259383e-06	4.174074e-03	2.815622e-03	7.499256e-03	8.229964e-02	6.049794e-01
197	0.000000e+00	3.187102e-04	2.918503e-06	2.806319e-03	2.246229e-03	1.201684e-02	4.516207e-02	5.216343e-01
198	0.000000e+00	2.801512e-04	1.953516e-06	3.303286e-03	2.248977e-03	7.495107e-03	5.664340e-02	4.792872e-01
199	0.000000e+00	4.516599e-04	4.567139e-06	4.087999e-03	3.956685e-03	7.988606e-03	4.293890e-02	9.443826e-01
200	0.000000e+00	3.640789e-04	3.862068e-06	3.095768e-03	1.704067e-03	8.142745e-03	4.836741e-02	5.582040e-01
